YEAR,MO,DY,T2M_MIN,T2M_MAX,RH2M,WS2M,ALLSKY_SFC_SW_DWN,ET0
2018,12,9,16.98,31.22,63.51,2.57,16.848,5.147
2018,12,10,17.38,31.3,63.67,1.55,15.012,4.36
2018,12,11,16.13,31.79,62.18,1.75,15.947999999999999,4.693
2018,12,12,17.39,31.54,61.74,1.35,17.316,4.824
2018,12,13,17.57,31.09,62.48,1.79,14.112,4.325
2018,12,14,16.59,30.54,57.02,2.69,16.776,5.457
2018,12,15,16.13,29.69,62.83,3.62,18.036,5.595
2018,12,16,15.56,27.14,62.34,3.0,14.4,4.551
2018,12,17,13.38,30.4,53.66,2.42,15.515999999999998,5.137
2018,12,18,12.72,30.5,41.97,2.09,19.908,6.281
2018,12,19,13.02,26.08,62.05,1.42,18.072,4.53
2018,12,20,14.33,30.28,60.99,1.75,18.540000000000003,5.102
2018,12,21,16.45,31.63,61.32,1.66,14.616,4.408
2018,12,22,16.58,32.18,61.12,2.46,16.992,5.313
2018,12,23,18.39,31.81,63.69,2.92,16.308,5.261
2018,12,24,18.76,32.17,59.08,2.54,16.164,5.365
2018,12,25,17.5,32.71,56.54,2.37,17.892,5.753
2018,12,26,16.54,32.97,54.42,1.63,18.684,5.574
2018,12,27,16.72,31.8,54.58,1.82,14.940000000000001,4.838
2018,12,28,16.38,29.51,57.72,1.54,15.3,4.484
2018,12,29,16.63,30.86,56.31,2.68,13.860000000000001,4.966
2018,12,30,14.78,29.74,57.29,2.86,16.272,5.29
2018,12,31,14.95,29.67,52.87,2.68,19.368,6.01
2019,1,1,10.27,30.31,47.59,2.5,21.024,6.366
2019,1,2,9.86,30.3,49.99,2.89,21.42,6.487
2019,1,3,11.18,30.61,49.04,2.76,20.952,6.484
2019,1,4,10.35,29.92,51.83,3.11,20.412,6.281
2019,1,5,10.88,31.27,52.66,2.38,20.7,6.122
2019,1,6,12.72,32.42,52.72,2.15,20.628000000000004,6.166
2019,1,7,13.21,32.0,51.33,2.47,20.340000000000003,6.33
2019,1,8,13.02,31.52,45.71,2.25,19.116,6.186
2019,1,9,12.33,32.38,45.27,2.31,20.448,6.568
2019,1,10,12.85,32.62,49.96,2.35,20.124,6.342
2019,1,11,13.49,32.37,51.42,1.87,20.592,6.077
2019,1,12,14.03,31.88,53.2,2.39,18.576,5.874
2019,1,13,12.56,32.15,46.41,2.03,20.952,6.408
2019,1,14,11.85,31.56,46.86,2.26,21.132,6.482
2019,1,15,11.4,31.53,40.55,2.76,19.62,6.836
2019,1,16,11.99,31.58,49.88,2.61,19.332,6.208
2019,1,17,14.25,31.51,54.83,2.73,19.728,6.149
2019,1,18,13.67,31.34,54.26,2.86,19.872,6.228
2019,1,19,13.33,31.68,48.29,2.8,20.88,6.744
2019,1,20,12.18,32.0,46.93,2.67,20.088,6.595
2019,1,21,11.1,32.45,46.58,2.5,21.312,6.751
2019,1,22,13.57,32.08,49.54,1.38,21.276,5.951
2019,1,23,15.47,31.98,54.38,1.6,21.06,5.94
2019,1,24,16.5,31.95,54.09,2.15,20.196,6.114
2019,1,25,17.33,31.85,57.45,2.91,18.324,5.971
2019,1,26,18.9,31.51,59.07,2.52,14.76,5.034
2019,1,27,19.2,30.46,64.32,2.56,14.58,4.684
2019,1,28,18.85,30.53,66.06,2.34,15.048,4.599
2019,1,29,17.12,27.89,67.19,2.75,18.468,5.077
2019,1,30,15.8,29.68,59.51,2.61,21.492,6.073
2019,1,31,13.11,30.28,55.22,2.73,21.744,6.324
2019,2,1,15.03,30.05,58.57,2.29,20.88,5.884
2019,2,2,15.71,30.98,55.15,2.35,21.672,6.334
2019,2,3,15.99,31.79,55.21,2.34,21.888,6.455
2019,2,4,16.98,32.95,54.52,3.08,22.752000000000002,7.162
2019,2,5,16.44,31.49,54.81,2.78,21.276,6.552
2019,2,6,15.51,33.26,48.04,2.35,21.816,6.928
2019,2,7,16.6,33.67,51.73,2.66,19.656,6.576
2019,2,8,17.8,34.06,51.21,1.82,19.836,6.185
2019,2,9,19.99,32.92,55.73,1.84,19.404,5.911
2019,2,10,20.59,26.94,77.58,2.27,16.164,4.144
2019,2,11,18.82,30.34,66.81,3.7,17.712,5.471
2019,2,12,16.36,31.55,60.17,3.95,22.5,6.865
2019,2,13,15.59,32.0,58.2,3.38,23.688000000000002,7.045
2019,2,14,14.37,32.55,57.93,3.08,24.084000000000003,7.033
2019,2,15,17.09,32.77,58.93,1.58,20.448,5.756
2019,2,16,18.91,32.95,55.77,1.88,21.888,6.416
2019,2,17,19.12,33.75,49.13,2.02,23.759999999999998,7.252
2019,2,18,17.63,34.78,35.37,1.19,24.912,7.353
2019,2,19,20.03,34.82,55.5,3.14,22.032,7.323
2019,2,20,19.42,34.81,52.57,3.74,24.192,8.215
2019,2,21,17.12,33.48,50.06,3.57,25.02,8.185
2019,2,22,14.7,34.57,38.78,3.44,24.444,8.856
2019,2,23,15.43,35.53,29.76,3.35,25.992,9.908
2019,2,24,15.47,35.67,32.28,3.27,25.740000000000002,9.64
2019,2,25,14.85,36.24,32.77,2.09,24.372,8.314
2019,2,26,15.75,35.48,37.6,1.67,24.3,7.615
2019,2,27,18.98,35.77,44.95,1.95,24.012,7.624
2019,2,28,21.42,34.86,37.1,1.9,24.804,8.112
2019,3,1,20.07,36.12,49.33,2.1,24.804,7.772
2019,3,2,21.68,35.28,51.76,3.4,21.456,7.726
2019,3,3,20.14,34.43,50.39,2.06,21.528000000000002,6.851
2019,3,4,19.82,36.16,45.33,1.94,23.364,7.527
2019,3,5,22.14,37.03,34.61,1.47,25.2,8.087
2019,3,6,22.12,37.19,29.14,1.62,25.38,8.519
2019,3,7,21.89,38.97,23.99,1.43,26.316,8.84
2019,3,8,21.65,37.49,34.2,1.71,25.92,8.549
2019,3,9,22.17,35.57,44.65,2.73,22.932000000000002,8.112
2019,3,10,22.51,36.49,42.87,2.68,20.484,7.775
2019,3,11,22.83,36.35,38.47,3.5,23.364,9.336
2019,3,12,19.35,35.99,36.17,3.08,24.840000000000003,9.246
2019,3,13,18.5,35.76,30.31,3.59,25.92,10.232
2019,3,14,18.06,36.21,29.49,3.66,26.46,10.517
2019,3,15,18.52,36.04,30.3,3.37,26.352,10.173
2019,3,16,16.89,36.07,34.67,3.34,26.496000000000002,9.795
2019,3,17,15.99,36.06,36.41,2.61,26.46,9.035
2019,3,18,18.13,36.19,46.42,2.5,26.532,8.488
2019,3,19,19.17,36.57,45.32,2.53,25.740000000000002,8.495
2019,3,20,21.17,36.08,42.4,3.42,23.112000000000002,8.82
2019,3,21,19.85,36.31,37.47,2.43,24.264000000000003,8.548
2019,3,22,19.08,37.06,38.41,2.09,24.840000000000003,8.366
2019,3,23,20.56,37.68,40.52,2.07,24.804,8.352
2019,3,24,22.39,38.51,31.9,3.01,23.652,9.697
2019,3,25,20.56,38.07,35.09,3.2,25.92,9.993
2019,3,26,20.28,37.4,35.38,3.13,25.416,9.698
2019,3,27,20.35,38.06,30.99,2.97,25.884,10.045
2019,3,28,19.36,39.11,32.74,3.01,26.388,10.192
2019,3,29,20.24,38.98,25.75,2.13,24.48,9.235
2019,3,30,21.4,38.18,28.82,2.69,25.344,9.837
2019,3,31,21.37,38.4,28.85,2.14,24.768,9.114
2019,4,1,21.74,38.46,26.92,2.72,23.076,9.559
2019,4,2,21.01,38.27,33.38,2.6,22.572,8.869
2019,4,3,21.75,37.9,35.5,3.42,24.696,9.932
2019,4,4,19.6,37.44,34.85,3.26,26.64,10.075
2019,4,5,20.39,38.17,39.08,2.74,26.82,9.509
2019,4,6,20.82,38.13,32.64,2.86,26.208000000000002,9.921
2019,4,7,21.16,37.2,33.61,2.74,23.364,9.035
2019,4,8,20.72,38.3,42.81,2.63,22.536,8.305
2019,4,9,23.18,36.8,44.05,2.34,23.58,8.146
2019,4,10,23.7,37.97,38.23,3.3,24.876,9.754
2019,4,11,21.51,36.2,39.5,1.9,22.32,7.591
2019,4,12,22.22,38.87,31.0,2.38,24.696,9.34
2019,4,13,20.85,37.88,34.78,2.85,26.28,9.752
2019,4,14,21.11,38.8,28.78,3.38,27.215999999999998,11.037
2019,4,15,20.36,38.14,25.55,2.28,27.0,9.874
2019,4,16,21.28,38.3,34.87,2.26,26.64,9.32
2019,4,17,22.91,35.69,49.81,2.0,22.212,7.19
2019,4,18,24.34,35.68,48.32,2.23,22.644000000000002,7.58
2019,4,19,22.82,36.91,51.72,1.54,23.076,7.054
2019,4,20,22.9,33.68,62.65,2.06,25.056,7.097
2019,4,21,21.36,34.89,59.89,1.77,23.508000000000003,6.776
2019,4,22,22.62,35.36,54.86,2.04,24.048,7.345
2019,4,23,20.87,31.79,57.91,2.43,25.344,7.28
2019,4,24,20.74,36.71,44.22,2.8,27.072,9.114
2019,4,25,20.22,37.42,37.87,2.38,26.532,9.104
2019,4,26,20.5,38.87,41.16,3.03,23.364,8.993
2019,4,27,20.58,39.01,38.71,2.58,21.888,8.453
2019,4,28,22.88,38.43,41.63,2.62,18.108,7.498
2019,4,29,22.79,37.76,40.32,1.93,18.503999999999998,6.911
2019,4,30,23.64,36.57,55.06,2.76,19.368,6.899
2019,5,1,22.07,33.5,65.41,3.48,16.992,5.761
2019,5,2,20.19,37.0,55.45,3.77,23.256,8.133
2019,5,3,20.92,36.69,55.63,3.12,26.208000000000002,8.383
2019,5,4,19.72,35.85,52.89,2.17,23.184,7.259
2019,5,5,21.34,36.46,54.3,1.3,25.992,7.378
2019,5,6,23.79,35.74,54.01,1.22,25.092,7.175
2019,5,7,23.52,35.54,59.92,2.73,24.264000000000003,7.528
2019,5,8,21.89,31.2,71.34,3.37,24.408,6.572
2019,5,9,20.29,34.96,60.19,2.63,25.272,7.479
2019,5,10,20.47,36.63,54.59,2.17,26.28,7.934
2019,5,11,22.11,35.98,55.87,1.41,24.66,7.089
2019,5,12,23.26,35.27,57.21,1.12,20.52,5.915
2019,5,13,22.07,35.2,58.32,1.41,22.536,6.475
2019,5,14,22.86,34.15,58.69,2.08,24.732,7.252
2019,5,15,22.78,33.62,63.19,1.77,22.176000000000002,6.323
2019,5,16,22.61,35.73,58.54,1.43,23.759999999999998,6.808
2019,5,17,23.41,32.95,63.83,1.08,21.708000000000002,5.883
2019,5,18,21.07,35.51,60.42,1.42,24.264000000000003,6.781
2019,5,19,23.19,36.89,52.18,1.59,22.896,7.044
2019,5,20,23.11,36.36,50.65,1.94,22.5,7.232
2019,5,21,21.95,37.48,44.78,2.03,23.291999999999998,7.805
2019,5,22,23.3,33.63,60.99,1.56,22.86,6.485
2019,5,23,22.64,32.92,63.8,1.15,19.908,5.478
2019,5,24,22.68,35.34,61.78,1.41,23.616,6.634
2019,5,25,22.64,32.74,67.34,2.98,24.984,7.03
2019,5,26,22.21,32.82,70.72,2.37,25.092,6.709
2019,5,27,22.67,34.84,64.19,1.82,24.588,6.907
2019,5,28,23.51,35.31,57.83,1.4,23.904,6.856
2019,5,29,22.94,30.14,74.72,2.72,20.988,5.578
2019,5,30,22.27,32.51,69.01,2.19,22.68,6.228
2019,5,31,21.95,28.34,77.79,2.57,22.752000000000002,5.591
2019,6,1,20.78,32.3,70.54,2.51,22.644000000000002,6.14
2019,6,2,21.35,35.69,67.29,2.21,23.003999999999998,6.567
2019,6,3,22.37,30.42,73.9,2.62,22.428,5.886
2019,6,4,21.79,32.6,71.67,2.12,20.088,5.527
2019,6,5,21.38,30.61,73.97,1.65,22.104,5.631
2019,6,6,21.91,32.58,72.44,1.52,23.040000000000003,5.993
2019,6,7,22.08,31.98,71.73,0.94,20.448,5.267
2019,6,8,22.21,31.37,71.51,2.4,20.664,5.664
2019,6,9,21.45,34.88,63.42,3.86,24.912,7.672
2019,6,10,19.78,32.67,67.58,3.7,23.58,6.752
2019,6,11,20.76,32.55,66.14,5.17,20.808,6.75
2019,6,12,21.55,32.76,67.78,5.6,18.612000000000002,6.38
2019,6,13,21.34,30.14,69.13,5.24,13.824,5.096
2019,6,14,20.67,31.82,63.51,4.93,21.204,6.911
2019,6,15,21.23,33.74,64.54,4.19,25.812,7.709
2019,6,16,21.34,33.88,64.81,3.89,25.092,7.496
2019,6,17,21.22,31.99,65.73,4.05,23.508000000000003,6.97
2019,6,18,20.95,33.06,65.7,3.7,22.14,6.714
2019,6,19,21.69,34.99,64.34,4.13,24.012,7.532
2019,6,20,21.05,32.87,61.81,4.7,21.96,7.27
2019,6,21,20.21,30.21,66.74,3.75,17.712,5.543
2019,6,22,20.51,30.34,71.34,4.23,20.052000000000003,5.759
2019,6,23,19.96,29.92,72.17,3.85,16.308,4.898
2019,6,24,20.19,31.94,67.82,3.55,20.628000000000004,6.1
2019,6,25,20.58,32.82,64.34,3.48,21.888,6.658
2019,6,26,21.32,29.21,73.57,3.34,15.084000000000001,4.485
2019,6,27,20.92,32.07,71.08,4.23,20.52,6.034
2019,6,28,20.85,30.42,70.39,4.68,23.436,6.527
2019,6,29,21.28,28.92,71.39,4.73,19.224,5.615
2019,6,30,20.53,29.11,71.32,4.76,16.056,5.06
2019,7,1,21.39,33.29,66.56,4.72,21.528000000000002,6.845
2019,7,2,21.1,31.54,69.93,4.66,20.7,6.203
2019,7,3,21.69,31.31,68.97,4.95,17.82,5.85
2019,7,4,21.87,30.47,69.94,5.15,18.648,5.882
2019,7,5,21.75,29.76,73.9,5.43,16.596,5.157
2019,7,6,21.56,28.46,74.91,5.56,17.136,5.057
2019,7,7,20.88,30.56,70.3,5.46,21.492,6.333
2019,7,8,21.02,31.67,68.88,5.61,19.332,6.254
2019,7,9,20.3,29.51,75.0,4.73,18.18,5.138
2019,7,10,20.65,31.34,67.56,5.24,19.152,6.216
2019,7,11,20.01,30.73,69.44,4.52,19.116,5.805
2019,7,12,19.6,31.86,64.16,2.42,19.044,5.634
2019,7,13,19.97,32.28,66.39,3.08,20.16,5.995
2019,7,14,21.19,29.79,75.26,2.9,19.872,5.25
2019,7,15,20.27,31.07,68.37,3.26,19.908,5.788
2019,7,16,20.1,30.18,69.76,3.28,19.152,5.486
2019,7,17,19.89,29.15,70.55,3.66,18.576,5.32
2019,7,18,18.98,23.72,80.68,3.93,17.244,4.051
2019,7,19,19.45,26.84,79.49,3.42,16.128000000000004,4.108
2019,7,20,20.25,30.25,74.05,4.22,16.632,4.923
2019,7,21,20.65,30.13,73.42,5.2,18.432000000000002,5.447
2019,7,22,20.53,26.85,78.97,4.77,14.868,4.094
2019,7,23,19.29,29.06,75.84,4.7,15.120000000000001,4.467
2019,7,24,19.05,29.44,75.32,4.12,20.196,5.323
2019,7,25,19.51,31.38,72.59,3.85,17.136,5.108
2019,7,26,19.71,28.76,75.93,4.25,11.412,3.752
2019,7,27,19.37,29.8,73.14,4.42,18.108,5.208
2019,7,28,19.71,30.6,72.85,4.92,13.032,4.531
2019,7,29,19.81,29.28,74.56,4.49,13.788,4.346
2019,7,30,20.1,29.12,69.86,4.68,13.5,4.707
2019,7,31,19.37,31.44,67.31,4.34,20.772,6.262
2019,8,1,20.17,32.94,67.37,4.46,20.088,6.352
2019,8,2,20.35,29.89,69.55,5.3,12.168,4.729
2019,8,3,20.52,28.38,73.98,5.14,15.912,4.82
2019,8,4,19.0,28.99,66.71,5.24,15.012,5.286
2019,8,5,19.94,26.28,80.28,5.77,11.735999999999999,3.517
2019,8,6,19.83,28.19,75.53,6.07,13.356,4.354
2019,8,7,20.09,27.76,75.88,6.96,11.412,4.123
2019,8,8,20.41,29.0,77.24,7.34,12.852,4.351
2019,8,9,20.68,29.81,74.34,6.97,15.876000000000001,5.156
2019,8,10,19.92,29.59,71.62,6.56,13.104000000000001,4.895
2019,8,11,19.52,31.4,71.46,5.06,15.3,5.124
2019,8,12,18.93,29.76,73.24,4.79,15.264000000000001,4.752
2019,8,13,19.77,31.13,71.96,4.37,15.264000000000001,4.919
2019,8,14,20.12,30.57,75.73,3.87,16.488,4.734
2019,8,15,19.51,30.5,75.6,3.92,17.712,4.941
2019,8,16,20.41,29.81,77.52,3.64,18.0,4.816
2019,8,17,20.35,28.26,80.64,3.79,11.916,3.431
2019,8,18,19.99,25.81,85.36,3.08,10.548,2.714
2019,8,19,19.94,28.25,82.15,1.87,20.7,4.87
2019,8,20,20.77,26.52,86.54,2.36,13.464,3.215
2019,8,21,19.84,24.63,87.52,3.74,17.82,3.813
2019,8,22,19.08,25.6,84.84,3.53,15.803999999999998,3.652
2019,8,23,18.73,26.5,84.0,4.31,18.324,4.167
2019,8,24,18.27,28.1,81.37,3.85,17.892,4.347
2019,8,25,18.99,27.22,79.44,4.06,21.528000000000002,5.084
2019,8,26,18.99,29.36,76.13,4.21,18.540000000000003,4.976
2019,8,27,18.53,29.17,76.33,3.63,17.28,4.639
2019,8,28,19.6,28.09,78.47,3.66,20.772,5.1
2019,8,29,19.83,28.83,79.89,3.43,19.404,4.811
2019,8,30,20.23,27.39,78.8,4.38,20.088,4.975
2019,8,31,19.92,28.95,77.84,4.34,16.488,4.521
2019,9,1,19.94,26.16,81.9,3.86,14.4,3.669
2019,9,2,19.64,28.5,79.99,4.09,16.164,4.242
2019,9,3,18.96,29.22,79.63,4.35,15.588000000000001,4.208
2019,9,4,19.54,26.8,79.46,4.82,12.24,3.584
2019,9,5,19.46,28.69,77.7,5.1,15.912,4.474
2019,9,6,19.84,28.57,80.14,4.9,15.947999999999999,4.269
2019,9,7,19.88,30.04,76.91,5.07,18.252000000000002,5.049
2019,9,8,20.45,29.28,77.31,4.65,15.408000000000001,4.458
2019,9,9,19.35,27.93,78.79,4.25,17.028000000000002,4.44
2019,9,10,20.14,30.37,77.27,3.38,17.424,4.719
2019,9,11,20.56,29.54,78.91,3.2,17.1,4.501
2019,9,12,20.29,27.3,83.37,3.18,18.900000000000002,4.432
2019,9,13,19.77,28.19,80.99,2.82,18.215999999999998,4.454
2019,9,14,19.41,29.48,78.78,2.61,18.900000000000002,4.743
2019,9,15,19.97,29.27,78.29,2.48,17.964000000000002,4.584
2019,9,16,19.98,29.62,78.65,3.52,13.212,3.819
2019,9,17,19.97,27.0,85.31,2.68,9.792000000000002,2.585
2019,9,18,19.85,27.45,85.46,2.67,14.940000000000001,3.564
2019,9,19,20.01,25.39,87.2,2.42,15.515999999999998,3.51
2019,9,20,18.82,28.06,78.25,1.89,18.900000000000002,4.601
2019,9,21,19.11,30.75,76.81,1.42,20.484,5.075
2019,9,22,20.86,24.39,91.09,1.43,14.292000000000002,3.167
2019,9,23,19.83,27.11,86.71,1.66,18.684,4.247
2019,9,24,19.97,24.04,92.87,1.73,18.791999999999998,3.933
2019,9,25,20.2,24.72,91.34,2.46,17.172,3.613
2019,9,26,19.4,26.04,85.8,3.41,19.836,4.34
2019,9,27,18.61,28.14,83.16,1.38,18.900000000000002,4.408
2019,9,28,18.77,28.52,83.7,1.87,21.096,4.856
2019,9,29,19.21,27.45,82.23,2.16,20.772,4.807
2019,9,30,18.35,26.08,84.1,2.12,23.040000000000003,5.054
2019,10,1,17.75,28.26,80.56,1.17,20.664,4.816
2019,10,2,19.66,28.59,82.53,1.09,20.916,4.91
2019,10,3,19.71,28.34,84.2,1.17,20.7,4.813
2019,10,4,20.29,27.65,85.89,1.03,21.024,4.843
2019,10,5,20.32,25.77,90.29,1.27,20.268,4.471
2019,10,6,19.95,25.78,86.84,1.42,18.648,4.199
2019,10,7,20.02,25.81,86.5,0.95,16.596,3.806
2019,10,8,20.55,27.44,84.61,0.71,21.096,4.907
2019,10,9,20.51,26.76,88.95,0.64,21.204,4.846
2019,10,10,19.86,26.48,85.55,1.08,18.720000000000002,4.292
2019,10,11,19.88,26.98,86.44,1.5,18.108,4.142
2019,10,12,19.63,27.61,84.7,1.89,20.916,4.772
2019,10,13,19.79,28.25,84.7,1.74,22.572,5.156
2019,10,14,20.35,28.06,85.57,1.81,22.464000000000002,5.112
2019,10,15,20.15,27.23,87.76,2.07,20.088,4.477
2019,10,16,19.63,26.66,86.39,2.3,15.840000000000002,3.649
2019,10,17,19.08,26.81,86.35,2.07,15.048,3.485
2019,10,18,19.56,26.66,88.37,2.39,15.515999999999998,3.494
2019,10,19,19.76,27.08,86.89,2.36,19.044,4.266
2019,10,20,19.18,26.67,87.89,2.27,17.496000000000002,3.887
2019,10,21,18.22,26.29,88.43,1.57,16.308,3.626
2019,10,22,19.32,26.95,87.67,1.64,12.456,2.929
2019,10,23,19.03,25.96,87.22,2.45,18.612000000000002,4.079
2019,10,24,18.39,26.14,87.02,3.1,18.215999999999998,3.959
2019,10,25,18.77,26.19,87.01,2.72,13.572000000000001,3.144
2019,10,26,18.28,26.34,87.17,2.17,17.028000000000002,3.785
2019,10,27,18.72,26.77,85.24,1.06,17.244,3.959
2019,10,28,19.5,26.32,87.29,2.22,19.548,4.308
2019,10,29,18.52,23.03,87.02,2.73,17.1,3.636
2019,10,30,19.02,25.06,90.7,3.09,13.536,2.903
2019,10,31,19.53,25.6,89.22,3.4,14.256,3.14
2019,11,1,18.69,26.88,85.33,1.53,21.276,4.77
2019,11,2,19.4,27.07,86.11,1.73,19.404,4.39
2019,11,3,18.19,27.46,84.52,1.58,20.916,4.726
2019,11,4,16.97,28.5,80.53,1.42,22.284000000000002,5.134
2019,11,5,17.55,28.32,79.07,1.34,20.916,4.908
2019,11,6,19.38,28.48,78.29,1.1,19.044,4.594
2019,11,7,18.29,27.74,82.16,0.82,18.288,4.264
2019,11,8,20.15,26.33,87.98,1.1,15.624,3.584
2019,11,9,19.39,26.75,88.71,1.42,19.152,4.268
2019,11,10,19.89,26.15,84.1,1.35,18.18,4.195
2019,11,11,16.8,26.59,81.84,1.66,20.304,4.586
2019,11,12,18.14,26.58,83.66,2.09,20.196,4.545
2019,11,13,16.8,26.61,83.7,2.39,20.16,4.467
2019,11,14,17.05,27.25,87.44,2.38,12.708,2.948
2019,11,15,18.62,27.5,85.87,1.95,15.048,3.515
2019,11,16,18.96,27.52,84.5,2.38,17.712,4.106
2019,11,17,17.46,26.74,80.22,1.97,20.844,4.784
2019,11,18,17.62,27.6,86.49,2.58,14.436,3.349
2019,11,19,18.22,27.79,83.0,1.46,19.332,4.472
2019,11,20,19.7,26.9,88.28,2.09,15.588000000000001,3.536
2019,11,21,18.98,27.27,86.31,2.68,15.803999999999998,3.646
2019,11,22,15.72,26.35,83.03,2.84,15.588000000000001,3.611
2019,11,23,14.92,26.3,82.21,2.66,21.492,4.661
2019,11,24,15.56,26.62,83.27,2.61,20.664,4.514
2019,11,25,15.84,27.1,82.63,2.92,18.0,4.105
2019,11,26,16.0,26.11,82.43,3.11,20.88,4.565
2019,11,27,17.09,27.37,85.63,3.02,13.032,3.12
2019,11,28,18.45,27.13,85.81,3.38,12.816,3.116
2019,11,29,18.5,27.23,84.76,3.01,11.628,2.949
2019,11,30,18.08,27.48,86.67,3.29,12.816,3.065
2019,12,1,19.47,26.14,87.65,3.41,8.928,2.311
2019,12,2,19.02,25.25,86.76,2.81,8.856,2.271
2019,12,3,18.22,25.01,84.75,3.18,13.428,3.177
2019,12,4,17.68,26.83,82.37,3.55,15.120000000000001,3.692
2019,12,5,16.76,26.67,80.91,3.41,13.356,3.424
2019,12,6,16.21,26.48,78.65,3.17,13.14,3.462
2019,12,7,15.07,27.51,82.29,2.98,14.4,3.483
2019,12,8,16.79,27.57,80.75,2.91,10.656,2.946
2019,12,9,16.53,27.0,78.64,2.92,19.764000000000003,4.653
2019,12,10,15.44,27.54,78.37,2.46,18.072,4.32
2019,12,11,16.37,27.86,76.79,2.02,18.936,4.568
2019,12,12,15.71,28.57,75.28,1.77,19.368,4.695
2019,12,13,16.9,28.83,78.39,2.21,19.08,4.623
2019,12,14,17.77,26.71,83.11,2.7,13.14,3.246
2019,12,15,17.6,27.96,78.76,2.75,16.704,4.182
2019,12,16,16.77,28.54,79.13,2.63,16.092,4.04
2019,12,17,17.17,27.83,77.04,3.26,17.316,4.413
2019,12,18,15.58,28.61,76.76,3.12,14.544,3.908
2019,12,19,16.3,28.72,75.44,3.21,16.092,4.306
2019,12,20,15.63,28.08,76.17,2.54,16.128000000000004,4.113
2019,12,21,17.61,26.79,79.4,2.3,17.64,4.227
2019,12,22,17.35,29.45,74.85,2.29,18.900000000000002,4.81
2019,12,23,16.12,29.19,72.46,2.21,15.3,4.148
2019,12,24,15.57,29.43,72.9,2.23,16.272,4.314
2019,12,25,18.32,29.15,76.42,2.37,14.22,3.862
2019,12,26,18.23,31.49,69.89,1.66,18.791999999999998,5.009
2019,12,27,17.6,30.9,69.06,2.19,18.468,5.069
2019,12,28,16.76,29.45,73.57,2.5,18.288,4.764
2019,12,29,17.29,29.34,71.97,2.6,18.108,4.842
2019,12,30,16.86,28.97,72.31,2.32,17.568,4.626
2019,12,31,17.89,29.16,73.87,2.46,15.192,4.175
2020,1,1,18.3,29.42,74.47,2.45,14.976,4.13
2020,1,2,18.7,29.94,73.02,2.32,15.48,4.31
2020,1,3,18.42,30.84,72.03,1.85,17.748,4.734
2020,1,4,19.2,30.59,72.06,1.39,18.215999999999998,4.728
2020,1,5,19.69,30.86,74.21,1.86,17.172,4.576
2020,1,6,19.43,30.03,72.34,3.25,11.808,3.909
2020,1,7,17.27,29.89,70.75,3.05,14.832,4.433
2020,1,8,16.77,30.11,69.04,1.88,19.944,5.199
2020,1,9,16.62,30.77,69.05,1.74,19.152,5.037
2020,1,10,16.58,29.52,71.28,3.18,18.756,5.093
2020,1,11,15.33,29.61,65.59,3.0,20.340000000000003,5.622
2020,1,12,15.74,29.35,68.71,2.71,17.964000000000002,4.944
2020,1,13,15.96,30.28,68.12,1.22,19.368,4.907
2020,1,14,14.56,30.67,63.42,2.0,21.132,5.646
2020,1,15,13.91,30.31,60.38,2.46,21.708000000000002,5.99
2020,1,16,13.66,29.48,64.36,2.35,21.276,5.603
2020,1,17,15.06,30.3,66.75,2.6,19.332,5.317
2020,1,18,17.12,30.72,71.85,3.11,17.856,4.993
2020,1,19,18.25,30.83,68.94,2.45,19.404,5.349
2020,1,20,17.6,31.32,61.73,2.85,21.024,6.178
2020,1,21,15.22,31.02,59.43,3.01,22.14,6.436
2020,1,22,13.99,31.25,64.36,3.37,22.068,6.192
2020,1,23,15.81,31.52,62.42,3.12,22.32,6.403
2020,1,24,15.58,31.44,56.4,2.68,21.708000000000002,6.46
2020,1,25,12.71,31.66,50.77,2.18,21.528000000000002,6.37
2020,1,26,12.85,32.63,54.92,2.11,22.068,6.346
2020,1,27,14.08,32.97,54.76,2.03,21.168,6.212
2020,1,28,16.25,32.38,56.05,2.31,18.828000000000003,5.861
2020,1,29,16.41,32.72,56.6,1.95,20.916,6.103
2020,1,30,16.73,33.52,55.7,1.52,21.888,6.182
2020,1,31,16.35,32.92,56.0,2.25,22.32,6.577
2020,2,1,17.89,31.06,60.85,3.52,21.168,6.471
2020,2,2,17.55,31.42,58.44,3.53,19.656,6.381
2020,2,3,17.02,32.38,55.58,2.97,22.32,6.906
2020,2,4,17.33,32.19,57.31,2.93,23.256,6.959
2020,2,5,16.77,32.53,57.31,2.66,21.996000000000002,6.614
2020,2,6,15.78,32.85,54.94,2.21,20.52,6.222
2020,2,7,17.14,32.87,56.61,2.74,19.332,6.221
2020,2,8,18.41,32.88,51.98,1.99,21.96,6.629
2020,2,9,18.47,31.31,58.96,3.39,19.512,6.298
2020,2,10,18.41,32.68,55.74,3.82,22.104,7.312
2020,2,11,17.71,32.64,55.04,4.04,23.616,7.684
2020,2,12,15.9,32.61,52.52,3.48,22.86,7.404
2020,2,13,14.48,33.51,50.17,2.67,22.464000000000002,7.118
2020,2,14,15.93,33.97,48.29,1.78,23.256,6.918
2020,2,15,15.26,35.28,39.26,1.75,23.868,7.494
2020,2,16,14.41,34.77,37.45,2.81,23.112000000000002,8.244
2020,2,17,13.71,34.51,36.45,2.71,22.932000000000002,8.128
